Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
roseDate_d0ee7e37	r	In the moment it feels right, but afterwards...	game/script.rpy	2725	r "[what]"
roseDate_0dc69adf	r	Rose frowns and shakes herself. The frown slowly turns into a smile.	game/script.rpy	2727	r "[what]"
roseDate_04d6a123	r	Oh, I'm sorry you had to see that. It's nothing you need to worry about honey.	game/script.rpy	2731	r "[what]"
roseDate_4220bdfd		Glancing outside, a sudden look of panic overtakes Rose. Turning to you, she gives a sheepish look.	game/script.rpy	2736	"[what]"
roseDate_27cd7fdd	r	I'm really sorry to have to do this to you, Chrys, but it looks like the time escaped me.	game/script.rpy	2737	r "[what]"
roseDate_dde8dd06	r	I'll be right back, I just have to talk to someone. I'll be right back, promise!	game/script.rpy	2738	r "[what]"
roseDate_78ec665f		You watch as Rose makes a mad dash deeper into the store, leaving you all by yourself.	game/script.rpy	2743	"[what]"
roseDate_dc8a4c76		A few minutes pass before you're approached by another plant.	game/script.rpy	2745	"[what]"
roseDate_6e633674	sp	Hey, you! That was Rose a few minutes ago, wasn't it?	game/script.rpy	2746	sp "[what]"
roseDate_bfce4d50	sp	Sprout: No! She broke her promise to me.	game/script.rpy	2749	sp "[what]"
roseDate_b3c1f6eb	sp	Show me where she went! She broke a promise!	game/script.rpy	2756	sp "[what]"
roseDate_91272dc8		Sprout tremors a little bit and tears begin to well in his eyes.	game/script.rpy	2760	"[what]"
roseDate_71fdd6f5	sp	She said she would keep my parents around. But she lied!	game/script.rpy	2761	sp "[what]"
roseDate_e1a14b83	sp	 I-I woke up on Valentine's last year and I couldn't find them at all!	game/script.rpy	2762	sp "[what]"
roseDate_bb6dbc39	sp	I'll never forgive her. Now, I don't have my mommy and daddy with me!	game/script.rpy	2765	sp "[what]"
roseDate_7bd7a66a	sp	But she made that promise to me! Clearly she didn't care about that.	game/script.rpy	2767	sp "[what]"
roseDate_26b19ab9		Sprout's sad expression changes to one of anger.	game/script.rpy	2768	"[what]"
roseDate_d5d436db	sp	I don't care what you have to say. I'm here to talk to her!	game/script.rpy	2774	sp "[what]"
roseDate_c0da0c52	sp	Tell me where she is!	game/script.rpy	2775	sp "[what]"
roseDate_4e5e4212	sp	You're not trying to lie to me just because I'm young, right?	game/script.rpy	2783	sp "[what]"
roseDate_0b9ee574		Before you can reply to Sprout you see Rose return from within the store.	game/script.rpy	2791	"[what]"
roseDate_ad04627a	r	Hey Chrys, sorry that took so long. I wa-	game/script.rpy	2794	r "[what]"
roseDate_06b549a5	sp	 Rose! You have some explaining to do!	game/script.rpy	2795	sp "[what]"
roseDate_43dbb33a		Rose's eyes widen as she hears Sprout yell. She tenses up at the sound of it.	game/script.rpy	2798	"[what]"
roseDate_926b943e	r	Oh! Sprout I, uh, didn't see you there. What's, um, wrong little buddy?	game/script.rpy	2801	r "[what]"
roseDate_e5286e52	sp	Oh you know what you did! You can't hide from me forever you coward.	game/script.rpy	2802	sp "[what]"
roseDate_7d21d555	r	What? What did I do wrong? I try really hard to be nice to people! Please, I don't want you to be upset with me.	game/script.rpy	2805	r "[what]"
roseDate_f7e98920	sp	No it's not Chrys. She made a promise and then broke it. She needs to explain herself!	game/script.rpy	2809	sp "[what]"
roseDate_b12024eb		Rose is shaking and tears are welling in her eyes. She looks mortified.	game/script.rpy	2811	"[what]"
roseDate_9085d42b	r	Oh no, Sprout. I'm so sorry! I know I gave you my word, and yet...	game/script.rpy	2813	r "[what]"
roseDate_a09262fb	r	You have no idea...no idea how hard I tried. I just wasn't good enough. I...I wasn't enough. I know you might not believe me, but I didn't lie.	game/script.rpy	2817	r "[what]"
roseDate_f693baed	r	Huh? Chrys what are you talking abou-	game/script.rpy	2823	r "[what]"
roseDate_822cbe38		A flash of realization shoots across Rose's face before it's overtaken by a quiet numbness.	game/script.rpy	2825	"[what]"
roseDate_d6b48320		Rose begins to tremble and cry. The pressure is too much to bear.	game/script.rpy	2828	"[what]"
roseDate_7675060e	r	I never meant for it to happen. I did my best, but it wasn't enough in the end. Sprout, you have to believe me!	game/script.rpy	2829	r "[what]"
roseDate_c7cf4280	r	I never wanted to let you down, but... I guess that's what I always do. I'm sorry.	game/script.rpy	2830	r "[what]"
roseDate_8fb86e5b	sp	No, I don't believe it. There's no way you're telling the truth. I hate you Rose!	game/script.rpy	2831	sp "[what]"
roseDate_12e4b5bd		Sprout turns and runs away with tears in his eyes.	game/script.rpy	2832	"[what]"
roseDate_60fb73d7	r	No, Sprout, please come back! I... I need to make it up to you.	game/script.rpy	2835	r "[what]"
roseDate_39954234		Rose is visibly shaking, her tears dripping to the floor.	game/script.rpy	2837	"[what]"
roseDate_6c7ad063	r	I really screwed this one up. God, everyone must really hate me now, huh?	game/script.rpy	2839	r "[what]"
roseDate_1c2e01f3		Rose lets out yet another nervous laugh.	game/script.rpy	2842	"[what]"
roseDate_9ee0f267		Rose doesn't seem to register your question. Her face is blank and her hands are shaking.	game/script.rpy	2847	"[what]"
roseDate_2bcc8e57		Rose looks up and quickly shakes her body. The blank expression is replaced by a soft smile.	game/script.rpy	2852	"[what]"
roseDate_22f98838	r	Oh, Chrys. It's nothing, don't worry! What's up?	game/script.rpy	2855	r "[what]"
roseDate_ca3f9c38	r	Oh Chrys, I appreciate the concern, but you don't need to worry about me. I don't want to weigh you down. This is my problem, not yours.	game/script.rpy	2861	r "[what]"
roseDate_512edbdb	r	Yes, I'll be alright! Now I'm supposed to show you around, right?	game/script.rpy	2867	r "[what]"
roseDate_b0f60ed7	r	Well then, they set you up with the right person! I know this place like the back of my hand.	game/script.rpy	2871	r "[what]"
roseDate_6ecd6934	r	I've got some errands to run, so this is perfect for both of us. Where do you want to go first?	game/script.rpy	2876	r "[what]"
roseCashier_13766f68	r	Oh, the cashier huh? I guess we can go there.	game/script.rpy	2888	r "[what]"
roseCashier_a4afe12f	r	No, no, it's nothing. I did offer to take you there. I'm just surprised, it's not exactly a popular spot.	game/script.rpy	2894	r "[what]"
roseCashier_ad5eb2d6	r	No, nothing like that, Chrys. If you want to go, we can. Come on.	game/script.rpy	2897	r "[what]"
roseCashier_3f094b61	r	OK!	game/script.rpy	2903	r "[what]"
roseCashier_c566c10c	r	Maybe we can hit the perennials section on the way back, just so you get the whole experience.	game/script.rpy	2904	r "[what]"
roseCashier_e9cacd49		You follow Rose as she leads you through the store. You pass by the perennials section, which is full of daisies and other assorted plants.	game/script.rpy	2905	"[what]"
roseCashier_5ffacd63		Along the way you pass Mushroom, Cactus, and Sunflower, who all wave.	game/script.rpy	2906	"[what]"
roseCashier_379abbd9		As Rose leads you through the store you wave back to your new friends. Rose gives a small wave to each of them but powers on past them.	game/script.rpy	2909	"[what]"
roseCashier_25362359		As you slow down to talk to them Rose turns around to talk to you.	game/script.rpy	2914	"[what]"
roseCashier_6f580af6	r	Hey Chrys, I thought we were, uh, going to the cashier.	game/script.rpy	2917	r "[what]"
roseCashier_d9b186b6		Eventually you reach the massive structure that is the counter. There's a loosely constructed pile of gardening supplies that leads up to the counter. Rose looks intimidated.	game/script.rpy	2922	"[what]"
roseCashier_da9785e4	r	So Chrys, you, uh, ready to climb up there?	game/script.rpy	2925	r "[what]"
roseCashier_a28efae8	r	Oh Chrys, you're so nice to me for no reason. To be honest I'm scared of it too. It's why so few plants come here.	game/script.rpy	2930	r "[what]"
roseCashier_40b27aa9	r	But with you here I think I'll be just fine.	game/script.rpy	2931	r "[what]"
roseCashier_0d2881af		Rose gives you a timid nod and begins the trek up to the cashier.	game/script.rpy	2935	"[what]"
roseCashier_0f750bae	r	Oh? I know, righ-	game/script.rpy	2941	r "[what]"
roseCashier_1fd6e88d		Rose looks around nervously, before letting out a sigh.	game/script.rpy	2943	"[what]"
roseCashier_9a6eda7c	r	You're a brave one, aren't you?	game/script.rpy	2944	r "[what]"
roseCashier_7ec1edbe		Rose tries her best to hide it, but she looks really nervous.	game/script.rpy	2945	"[what]"
roseCashier_913e8e82	r	Can I be honest with you?	game/script.rpy	2949	r "[what]"
roseCashier_eadcccde	r	And you won't be upset with me?	game/script.rpy	2953	r "[what]"
roseCashier_efa574cb	r	OK, um. The truth is that, I, uh, I don't like going up to the cashier. Climbing this stuff scares me.	game/script.rpy	2958	r "[what]"
roseCashier_1d030fa4	r	Really? But you don't seem scared at all.	game/script.rpy	2963	r "[what]"
roseCashier_0d2881af_1		Rose gives you a timid nod and begins the trek up to the cashier.	game/script.rpy	2967	"[what]"
roseCashier_6cff6b1c	r	Oh, I'm sorry. I guess you're right. I'll try to be better.	game/script.rpy	2971	r "[what]"
roseCashier_0d2881af_2		Rose gives you a timid nod and begins the trek up to the cashier.	game/script.rpy	2977	"[what]"
roseCashier_ac70561f		As you and Rose climb upwards you walk over gardening pots, bags of fertilizer, and even some gardening tools. But eventually you reach the cashier counter.	game/script.rpy	2982	"[what]"
roseCashier_982994af	r	Wow Chrys, we were able to do it!	game/script.rpy	2985	r "[what]"
roseCashier_f3515b9f		Rose blushes and hides behind her leaves.	game/script.rpy	2991	"[what]"
roseCashier_111a052f	r	Aw, Chrys you're too much. I'm not worth half the compliments you give me.	game/script.rpy	2993	r "[what]"
roseCashier_d68fa39c	r	Gosh, you really now how to make me feel better Chrys.	game/script.rpy	2997	r "[what]"
roseCashier_0f746709	r	 Oh, really? I'm sorry if I was slowing you down. I tried my hardest but I guess that was still too little.	game/script.rpy	3001	r "[what]"
roseCashier_018d4707	r	Yeah, I guess you're right.	game/script.rpy	3006	r "[what]"
roseCashier_25ccadf7	r	Really? I thought you did great, like way better than I did. 	game/script.rpy	3010	r "[what]"
roseCashier_1cb55319		You're welcome Chrys.	game/script.rpy	3014	"[what]"
roseCashier_f21f0406	r	Anyways, I guess I should show you around now. Considering that's my job and all.	game/script.rpy	3017	r "[what]"
roseCashier_68f2d43b		Rose walks you further along the counter and you're met with the full beauty of the shop for the first time.	game/script.rpy	3022	"[what]"
roseCashier_2015877a		The light from outside falls in at the perfect angle, casting each flower in a beautiful bath of sunshine. There are other flowers up here, but you barely notice them while you're caught up in the splendor of the store.	game/script.rpy	3023	"[what]"
roseCashier_2e716539		You stand together on the counter, taking the sight in. Rose takes a deep breath and relaxes her body. She turns and looks at you.	game/script.rpy	3024	"[what]"
roseCashier_30bbf542	r	This is my favorite place in the whole store Chrys. Did I tell you that?	game/script.rpy	3026	r "[what]"
roseCashier_2a18a104	r	I know I shouldn't love this place because of what goes on here... I just can't help it.	game/script.rpy	3029	r "[what]"
roseCashier_8d1fcc4c	r	Normally I don't like to be around other people, even if we aren't talking, but when I'm up here I don't care. The peace I feel here trumps everything else.	game/script.rpy	3031	r "[what]"
roseCashier_ba799279	r	I'm really happy to be here right now. Today has been rough, especially with Sprout being upset with me.	game/script.rpy	3035	r "[what]"
roseCashier_63384bbd	r	 It wasn't easy to deal with either. I hate messing things up for people, and I really hate it when they're mad at me. It just makes me feel horrible.	game/script.rpy	3040	r "[what]"
roseCashier_36db4f5a	r	Oh, uh... Well it is. This is my favorite place to be by myself. I'm most calm when I come here. 	game/script.rpy	3049	r "[what]"
roseCashier_c03ae301	r	Honestly, I was worried having you with me would change that.	game/script.rpy	3050	r "[what]"
roseCashier_a1894e63	r	Oh no Chyrs, it's not that! I just have trouble being around other people. It makes me really nervous. I was worried that if I came here with someone else it would take away from the experience.	game/script.rpy	3054	r "[what]"
roseCashier_ba1cce34	r	Being here is kind of theraeputic, and I didn't want that to change. But now that I'm here with you Chrys, I think I was worried about nothing.	game/script.rpy	3056	r "[what]"
roseCashier_370c1d68	r	No problem. You spending the day with me means a lot too. Thank you for putting up with everything.	game/script.rpy	3061	r "[what]"
roseCashier_9800a9fa	r	No, Chrys. I like you a lot, you're really kind. I just have trouble being around other people. I just get nervous easily and this is the one place I can escape to. I was just worrying about nothing, please don't hate me for it.	game/script.rpy	3068	r "[what]"
roseCashier_03eddc6e	r	OK, that's good to hear. I feel like people don't like me a lot of the time, so I worry it's true.	game/script.rpy	3072	r "[what]"
roseCashier_1830b60b	r	Thanks Chrys. It seems like you always know just what to say.	game/script.rpy	3080	r "[what]"
roseCashier_12248d7e	r	I try Chrys but it's not that simple. Listen I appreciate it, but can we move on. I want this to stay my happy place.	game/script.rpy	3085	r "[what]"
roseCashier2_501849c3		You and Rose sit in silence for some time, ignoring the other plants around you and soaking in the beauty. Rose seems to sink into a deep, trance-like calm and closes her eyes after a while.	game/script.rpy	3093	"[what]"
roseCashier2_9b7716ac		The solemn moment goes on for a while before Rose opens her eyes. When she sees you sitting next to her she seems startled.	game/script.rpy	3095	"[what]"
roseCashier2_e1f6bd2c	r	Um, yeah totally. I just got, uh, lost in the moment is all. Sorry I was quiet for so long.	game/script.rpy	3101	r "[what]"
roseCashier2_4180ddc4	r	OK, good. What do you think of the store so far?	game/script.rpy	3107	r "[what]"
roseCashierNice_5e85001a		A smile lights up on Rose's face.	game/script.rpy	3117	"[what]"
roseCashierNice_f480fe38	r	That's good to hear. Yeah everybody here is really kind. I just don't talk to them enough to really know them.	game/script.rpy	3118	r "[what]"
roseCashierNice_1255d239		Rose's smile turns to a slight frown and she droops a bit.	game/script.rpy	3124	"[what]"
roseCashierNice_b88e9d38	r	I don't know. I feel like I'm bad at talking and I get embarrassed when I do. It just makes me uncomfortable, y'know.	game/script.rpy	3125	r "[what]"
roseCashierNice_23ffce60		Rose freezes for a moment and all expression bleeds from her face.	game/script.rpy	3130	"[what]"
roseCashierNice_06047b30	r	I wasn't before, but I guess I am now. Sorry, I tried going with the flow again and it blew up.	game/script.rpy	3133	r "[what]"
roseCashierNice_094ac293		Rose's deadpan expression is replaced with a more neutral look.	game/script.rpy	3138	"[what]"
roseCashierNice_220311d6	r	OK, yeah. Sorry Chrys.	game/script.rpy	3139	r "[what]"
roseCashierAlright_4988c99a		Rose grows a small frown and she looks a little worried.	game/script.rpy	3144	"[what]"
roseCashierAlright_f42217fe	r	Oh no, I'm sorry to hear that Chrys. Maybe it will grow on you some more.	game/script.rpy	3145	r "[what]"
roseCashierAlright_69f01b54		Rose's face lights up with a quizzical look.	game/script.rpy	3150	"[what]"
roseCashierAlright_5835c266	r	That's a good question Chrys. Hmmm.... I guess I would say this place right here. Being able to come here makes it all worth it.	game/script.rpy	3152	r "[what]"
roseCashierAlright_4f5b651a		Rose seems caught off guard by your question. A nervous smirk replaces her questioning look.	game/script.rpy	3157	"[what]"
roseCashierAlright_97fe6d89	r	Oh, um, I guess I'd have to say all the people. I don't really do well with others.	game/script.rpy	3158	r "[what]"
roseCashierAlright_df39b0fb		Rose's smirk quickly falters into a frown. She looks down at the ground for a moment as her shoulders fall.	game/script.rpy	3163	"[what]"
roseCashierAlright_323e8043	r	Maybe it seems that way Chrys, but that's not how I feel after talking to someone.	game/script.rpy	3164	r "[what]"
roseCashierAlright_066c63e7	r	Don't worry about it, it's nothing new.	game/script.rpy	3169	r "[what]"
roseCashierDislike_68431e69		Rose is taken aback by your comment. Her face goes from shocked to sad in just a few seconds.	game/script.rpy	3173	"[what]"
roseCashierDislike_820990a8	r	Oh Chrys, I'm really sorry to hear that. I know being moved can be a hard adjustment.	game/script.rpy	3176	r "[what]"
roseCashierDislike_6f49a5eb		Rose gives you a look of pity. She seems to genuinely feel bad about it.	game/script.rpy	3180	"[what]"
roseCashierDislike_ecd3f2ad	r	But since I've met you just this morning I've grown to like you a lot. You'll get used to it in no time!	game/script.rpy	3183	r "[what]"
roseCashierDislike_c923cde4	r	I know so! Hey, you might even become more popular than me.	game/script.rpy	3188	r "[what]"
roseCashierDislike_3044b9bd		Rose turns away as she blushes and shakes her head.	game/script.rpy	3193	"[what]"
roseCashierDislike_1c1b5d06		Sorry, that was awkward. Let's just... let's just leave it at that.	game/script.rpy	3194	"[what]"
roseCashier3_869edffd		An awkward silence settles in the air. Rose looks tenser than when you first arrived at the cashier.	game/script.rpy	3200	"[what]"
roseCashier3_f508c11e		Rose looks up from a trance a little caught off guard.	game/script.rpy	3205	"[what]"
roseCashier3_2c926897	r	No, not really. I'm ... I'm sorry, I don't really talk to many people.	game/script.rpy	3207	r "[what]"
roseCashier3_2b798383		Rose takes a deep breath. She looks tired.	game/script.rpy	3212	"[what]"
roseCashier3_1bbcc3e5		Rose is caught off guard by the question at first. She looks at you surprised.	game/script.rpy	3216	"[what]"
roseCashier3_403b01eb		How long have I? Oh, um, I've been here for a year and a half. Why?	game/script.rpy	3218	"[what]"
roseCashier3_c4debaf7		Oh I see.... sorry I didn't pick up on that.	game/script.rpy	3222	"[what]"
roseCashier3_2b7b2301	r	I'm sorry. I guess I'm pretty bad at small talk. Hey... what do you say we, uh, call it a day?	game/script.rpy	3227	r "[what]"
roseCashier3_0ae8d2fc	r	Yeah. I just had a really long day. C'mone, let's go.	game/script.rpy	3230	r "[what]"
roseCashier3_cb4c3fc5		Rose begins to lead you back down to the ground. You take one last look at the splendor that is the store before you head down after Rose.	game/script.rpy	3234	"[what]"
roseCashier3_9c3b9bf0		You follow Rose down the haphazard path and along the floor to the perennials section. Eventually she leads you to your new home.	game/script.rpy	3236	"[what]"
roseCashier3_4f1693a7	r	OK Chrys, this is your new home!	game/script.rpy	3239	r "[what]"
roseCashier3_fb54d1b6		Rose blushes a little, but still looks tired.	game/script.rpy	3244	"[what]"
roseCashier3_481a3b58	r	You're welcome Chrys. Now have a good night.	game/script.rpy	3246	r "[what]"
rosePerennial_b161a632	r	OK, that sounds good to me. I can't wait to show you where you'll be living.	game/script.rpy	3252	r "[what]"
rosePerennial_fccb7c57		Rose gives you an excited smile before turning around to lead the way.	game/script.rpy	3254	"[what]"
rosePerennial_73d8e240		Rose leads you along the floor through the store. You pass by lots of other plants along the way, and you even see Sunflower, Cactus, and Mushroom.	game/script.rpy	3256	"[what]"
rosePerennial_201bcbb0		You give them a polite wave and Rose follows your lead. They all wave back at you with smiles on their faces.	game/script.rpy	3259	"[what]"
rosePerennial_22dc665d	r	Oh, uh. I don't know if we'll have time to get to everything then Chrys. I don't want you to miss out on the tour.	game/script.rpy	3263	r "[what]"
rosePerennial_cd6cd09f		Rose looks back at you pleased before continuing to lead you towards the perennials section.	game/script.rpy	3267	"[what]"
rosePerennial_bf6f8efc		Eventually you reach your destination, a table with enough space for every perennial in the store, including you and Rose. Off in the distance you can see the cashier.	game/script.rpy	3270	"[what]"
rosePerennial_77eae17d		Rose turns around to speak to you with a wide grin on her face.	game/script.rpy	3272	"[what]"
rosePerennial_558364ed	r	Oh Chrys, I'm so excited to show you your new home. How do you feel?	game/script.rpy	3273	r "[what]"
rosePerennial_83563880		Rose's excitement falters a bit before being replaced by a look of determination.	game/script.rpy	3277	"[what]"
rosePerennial_668f3aff		I understand that Chrys. When I first got here I was really nervous too. Hey, I'm still a little nervous now. But you have nothing to worry about.	game/script.rpy	3278	"[what]"
rosePerennial_b1e8c6d7		Rose looks taken aback for a second.	game/script.rpy	3282	"[what]"
rosePerennial_0650c803	r	Oh Chrys, trust me, that won't be a problem. You're wonderful to be around, and all the perennials are very nice.	game/script.rpy	3284	r "[what]"
rosePerennial_887fcac9	r	I do! And hey, if they don't like you for some bizarre reason, you'll still have me.	game/script.rpy	3289	r "[what]"
rosePerennial_565be9eb		Rose's face lights up again.	game/script.rpy	3297	"[what]"
rosePerennial_e0ff31fd	r	Great! Come on, let's get up there and show you around.	game/script.rpy	3299	r "[what]"
rosePerennial_b0a4041d		Rose turns back around and shows you the way up to the perennials section.	game/script.rpy	3301	"[what]"
rosePerennial_ae042d64		Once you reach the top you're able to see more of the store. It's a beautiful mix of every color imaginable and there are plants everywhere. Rose watches with you, a look of pride on her face.	game/script.rpy	3303	"[what]"
rosePerennial_01dd1ef0	r	Isn't it great Chrys?	game/script.rpy	3305	r "[what]"
rosePerennialPretty_2323fe9f		A small smirk takes up Rose's face.	game/script.rpy	3319	"[what]"
rosePerennialPretty_9041a7ba	r	I'm glad you like it so far Chrys. I think you're gonna get along great. But let me show you around here like I'm supposed to.	game/script.rpy	3320	r "[what]"
rosePerennialAlright_a1dc4a8e	r	Oh ok, gotcha. I'm glad it's not too much worse.	game/script.rpy	3328	r "[what]"
rosePerennialAlright_bc5383c2	r	But enough of that. How about I show you around now?	game/script.rpy	3329	r "[what]"
rosePerennialNicer_709e2c16		Rose looks at you surprised.	game/script.rpy	3337	"[what]"
rosePerennialNicer_6168113a	r	Really? Nicer than all this?	game/script.rpy	3338	r "[what]"
rosePerennialNicer_b2b41daf		Rose looks at you with total disbelief.	game/script.rpy	3341	"[what]"
rosePerennialNicer_d8f9b3db	r	There is no way, this place is like a paradise. What made it so much better?	game/script.rpy	3343	r "[what]"
rosePerennialNicer_96be22ea		Rose seems awestruck by the idea of even more flowers and colors.	game/script.rpy	3347	"[what]"
rosePerennialNicer_66504ae6	r	Wow! That.... that sounds amazing Chrys. No wonder you miss it, I would too. I can't imagine anything more colorful than this store.	game/script.rpy	3348	r "[what]"
rosePerennialNicer_582793b4		Rose nods in agreement. She seems lost in her thoughts for a moment before, suddenly, she shakes herself back to reality.	game/script.rpy	3353	"[what]"
rosePerennialNicer_13b856e9		Oh, sorry Chrys. I was just thinking about all those colors. Anyways, I should probably show you around now, huh?	game/script.rpy	3354	"[what]"
rosePerennialNicer_692b16f7		Rose's eyes widen when she first hears this. She seems to be excited by the idea.	game/script.rpy	3359	"[what]"
rosePerennialNicer_71890639	r	Wow Chrys, I would kill to have a space all to myself!	game/script.rpy	3361	r "[what]"
rosePerennialNicer_487a3f18	r	Er, well not really but I sure would like it.	game/script.rpy	3363	r "[what]"
rosePerennialNicer_1ea9ae35	r	I don't think I would mind that too much. Anyways, what do you say I show you around now?	game/script.rpy	3367	r "[what]"
rosePerennialNicer_2808fee7		Rose seems a little distraught when she first hears this.	game/script.rpy	3373	"[what]"
rosePerennialNicer_478ab9e2	r	Really? That seems crazy. I wish it was like that here. I feel like I've let so many people down. Especially Sprout.	game/script.rpy	3375	r "[what]"
rosePerennialNicer_85c97d93		Rose looks at you, a little relieved but still a little upset.	game/script.rpy	3379	"[what]"
rosePerennialNicer_d554be5b	r	Yeah I know, I just wish it was that easy.	game/script.rpy	3380	r "[what]"
rosePerennialNicer_6f111a5b		Rose puts on an over-eager smile again and looks at you.	game/script.rpy	3382	"[what]"
rosePerennialNicer_9d610c6a	r	Anyways, let's get back to the tour, alright?	game/script.rpy	3383	r "[what]"
rosePerennial2_baebe6a0		Rose turns around and begins leading you through the perennials section. The first group you meet are the daisies.	game/script.rpy	3393	"[what]"
rosePerennial2_9b5bfbcf		Rose takes a deep breath and tries to loosen up a bit before speaking.	game/script.rpy	3395	"[what]"
rosePerennial2_52f87d64	r	OK, so these are the, uh, daisies. I think they look really nice and they seem to be polite.	game/script.rpy	3396	r "[what]"
rosePerennial2_6e9d8ac5		Rose looks down at the ground and blushes a bit.	game/script.rpy	3401	"[what]"
rosePerennial2_cec0e834	r	That's, uh, all I really know Chrys. Sorry, I don't talk to the daisies very often.	game/script.rpy	3403	r "[what]"
rosePerennial2_eedadf4d	r	Thanks Chrys. Here, I'll keep showing you around.	game/script.rpy	3407	r "[what]"
rosePerennial2_e7f8c62c		Rose seems a little dejected at first, but she puts a big smile on again and leads you around.	game/script.rpy	3412	"[what]"
rosePerennial2_559f1de6	r	OK, so these are the....	game/script.rpy	3413	r "[what]"
rosePerennial2_3c4551d6		Rose seems to be thinking really hard. Her hands are shaking a bit.	game/script.rpy	3415	"[what]"
rosePerennial2_bdaae4e9	r	The.... Oh yeah! These are the foxgloves. They seem kind of mopey at first, but I think they look cool. Whenever I see them they seem very chill.	game/script.rpy	3418	r "[what]"
rosePerennial2_868e9c54		Rose lets out a nervous laugh.	game/script.rpy	3423	"[what]"
rosePerennial2_e50f012b	r	Oh I, uh... No, I actually don't know them that well. If I did I would tell you some more but, y'know.	game/script.rpy	3424	r "[what]"
rosePerennial2_7514ed99		Rose nods before turning to lead you to the next spot. She seems to be moving slower than before, and even looks a little down.	game/script.rpy	3429	"[what]"
rosePerennial2_2612a303		She turns around and looks surprised.	game/script.rpy	3434	"[what]"
rosePerennial2_7ee19a9d	r	Oh yeah, I'm fine. I'm just a little tired because today has been long.	game/script.rpy	3435	r "[what]"
rosePerennial2_202892df	r	Yeah of course! Anyways... This is actually where I live! I would tell you something, but you already know me.	game/script.rpy	3440	r "[what]"
rosePerennial2_3cb24140		Rose lets out a nervous laugh and looks at you intently.	game/script.rpy	3443	"[what]"
rosePerennial2_29590cec		Rose gives you a nervous smirk when you laugh too.	game/script.rpy	3447	"[what]"
rosePerennial2_1f0d5de6		Rose looks a little sad when you don't laugh too.	game/script.rpy	3452	"[what]"
rosePerennial2_350c6603	r	Sorry, I, uh, thought that was funny.	game/script.rpy	3453	r "[what]"
rosePerennial2_a0732e9a	r	Anyways, let's keep going.	game/script.rpy	3455	r "[what]"
rosePerennial2_8f5e74a1		Rose leads you deeper into the perennials section and stops at an empty spot.	game/script.rpy	3461	"[what]"
rosePerennial2_7e31615a	r	This is actually your new home Chrys! Aren't you happy we found it?	game/script.rpy	3464	r "[what]"
rosePerennial2_cb762ee7		Rose gives you a small smile.	game/script.rpy	3468	"[what]"
rosePerennial2_4342aea5	r	I'm glad you like it. I actually have a quick question for you.	game/script.rpy	3469	r "[what]"
rosePerennial2_e4701cb6		Rose swallows hard and looks anxious.	game/script.rpy	3474	"[what]"
rosePerennial2_208c9c7e	r	OK, so, uh, I was wondering, if it's ok with you, if we could... call it a day?	game/script.rpy	3476	r "[what]"
rosePerennial2_9b48e42c		Rose looks relieved as she quickly loosens up.	game/script.rpy	3481	"[what]"
rosePerennial2_159b048d	r	Great. I wanted to show you more, it's just that... Today was really long, especially with the whole Sprout thing. I'm just really tired.	game/script.rpy	3483	r "[what]"
rosePerennial2_2367c6b0	r	Thanks for understanding Chrys. See you soon?	game/script.rpy	3487	r "[what]"
rosePerennial2_50ad8b9b	r	Great. Have a good night.	game/script.rpy	3491	r "[what]"
rosePatio_3d1c2761		Rose looks excited and gives you a big smile.	game/script.rpy	3499	"[what]"
rosePatio_4bcfdcde	r	Great, the patio is awesome. I don't get to go there very often so this will be fun for me too.	game/script.rpy	3501	r "[what]"
rosePatio_a7cd13f2		Rose begins to lead you through the winding paths of the store. Along the way you pass various sections you've never seen before.	game/script.rpy	3506	"[what]"
rosePatio_05747ee7		You pass by the annuals section, which is filled with all kinds of flowers. You can see a periwinkle, snapdragon, marigold, and a petunia.	game/script.rpy	3507	"[what]"
rosePatio_253cb2b0		Rose notices you looking at them, so she turns around to talk to you.	game/script.rpy	3508	"[what]"
rosePatio_a2de1f05	r	That's the annuals section. They all seem really nice and I think they're each beautiful, but they don't stay around for very long.	game/script.rpy	3510	r "[what]"
rosePatio_446ecfe9		Rose shrugs.	game/script.rpy	3514	"[what]"
rosePatio_6727a8a9	r	They just don't live as long as us perennials. It's a little weird, but that's just how it is.	game/script.rpy	3515	r "[what]"
rosePatio_3740edbb		Rose continues to show you around the store. She hums a small tune as you approach the door to the patio.	game/script.rpy	3516	"[what]"
rosePatio_1b6952fe		The door is huge and imposing. Light filters in through the glass set in its middle. You can see the outside world from here.	game/script.rpy	3517	"[what]"
rosePatio_35127415		Rose notices your apprehension as you both move closer to the door.	game/script.rpy	3518	"[what]"
rosePatio_d62cff81	r	You okay, Chrys? You seem a little nervous.	game/script.rpy	3519	r "[what]"
rosePatio_4964cc2d		Rose gives you a small nod.	game/script.rpy	3522	"[what]"
rosePatio_068ed2c1	r	OK, if you're sure then let's keep going.	game/script.rpy	3524	r "[what]"
rosePatio_2ed60768		Rose gives you an affirming nod.	game/script.rpy	3528	"[what]"
rosePatio_53d119cf	r	I understand Chrys. I was worried about it at first too, but I did it and I was fine. It wasn't easy, but I think you can do it too.	game/script.rpy	3530	r "[what]"
rosePatio_d1c0ae57		OK, if you're sure you want to do it we can go.	game/script.rpy	3534	"[what]"
